,exp_date,recording_id,roi_id,type,dendritic_distance_to_soma,euclidean_distance_to_density_center,sRF_asd_upsampled_cntr_size_60,cntrs_offset_calibrate_to_rois_60,cntr_quality_60,sRF_asd_upsampled_cntr_size_65,cntrs_offset_calibrate_to_rois_65,cntr_quality_65,sRF_asd_upsampled_cntr_size_70,cntrs_offset_calibrate_to_rois_70,cntr_quality_70,cntr_quality
1395,20180126_1,1,4,0,59.0652258636,46.5626509531,36.5073444848,0,0,30.134562931,0,0,24.5929134573,0,0,0
1396,20180126_1,1,5,0,50.3684580786,38.223436338,46.5823616785,0,0,36.0270307604,0,0,28.8427918242,0,0,0
1397,20180126_1,1,6,0,68.8547869408,48.8452228294,37.0623958108,0,0,27.7477445699,0,0,22.1179170044,0,0,0
1398,20180126_1,1,7,0,42.9589376498,48.8541876709,11.7988776408,0,0,5.6043447239,0,0,7.6880838833,0,0,0
1399,20180126_1,1,8,0,51.8170614968,40.8982678391,32.9515849029,80.4883487842,1,26.9792695025,0,0,21.5222323502,0,0,0
1400,20180126_1,1,9,0,32.8984319542,35.567705604,27.5514264475,0,0,21.3258307782,0,0,14.9774341953,0,0,0
1401,20180126_1,1,10,0,55.3034176663,43.6543020579,37.0177240117,0,0,28.2913613103,0,0,22.132496856,0,0,0
1402,20180126_1,1,11,0,73.3956911253,48.8738999513,41.8287698713,88.5374956696,1,32.7453514684,79.0415224122,1,25.7891117385,0,0,0
1403,20180126_1,1,12,0,79.5420473806,49.2754888939,27.1210366027,81.8701929231,1,22.7026385931,0,0,18.5911438628,0,0,0
1404,20180126_1,1,13,0,113.3798914197,40.4180450532,21.4124683429,0,0,12.2024152665,146.5896508977,1,8.7347989499,147.5396636114,1,0
1405,20180126_1,1,14,0,40.0602757022,49.8594681859,29.0701849576,0,0,20.6610467651,0,0,15.6515325799,0,0,0
1406,20180126_1,1,15,0,39.3584855146,45.5983121569,2.5148001044,92.9116947405,1,4.8215908312,268.5942572845,1,0,0,0,0
1407,20180126_1,1,16,0,48.9416674868,57.3681390005,58.1376764045,0,0,46.2802675959,0,0,33.9183300589,0,0,0
1408,20180126_1,1,17,0,45.1798592895,53.6132797837,0,0,0,0,0,0,0,0,0,0
1409,20180126_1,1,18,0,35.325732699,42.3636187266,50.6420815667,0,0,35.1411750753,0,0,27.4785964292,0,0,0
1410,20180126_1,1,19,0,44.9539377141,50.6403765791,60.4593090729,0,0,43.5720440471,0,0,34.169714472,0,0,0
1411,20180126_1,1,20,0,36.4170708802,47.1216405495,35.8260027953,0,0,29.1740302455,0,0,23.4049069788,0,0,0
1412,20180126_1,2,1,0,183.715415791,110.3728092998,25.9530579664,41.4944944273,1,20.717228676,52.2642570163,1,16.2118735473,60.3284046545,1,1
1413,20180126_1,2,2,0,191.8567721106,117.6533240392,25.0442964419,62.5223247294,1,20.6506877737,69.3501024896,1,16.7156964678,78.2860519998,1,1
1414,20180126_1,2,3,0,174.4872286997,104.1124883465,25.0540227028,40.9684402234,1,20.1682667169,47.2086602103,1,15.6830080716,53.7179743761,1,1
1415,20180126_1,2,4,0,161.0927080777,96.1256018473,22.6712940261,37.3898466007,1,17.8565522669,39.5191723894,1,13.1147992124,36.3784798712,1,1
1416,20180126_1,2,5,0,178.8990595786,106.9741689564,37.2578714326,24.730607621,1,30.1231113066,30.2116031231,1,23.6611520536,47.8889903041,1,1
1417,20180126_1,2,6,0,163.6386121978,97.5214066633,21.0999678869,0,0,16.7449488557,0,0,11.4670506291,35.9159406842,1,0
1418,20180126_1,2,7,0,167.1249683672,99.3712991595,23.2233991821,48.6183087567,1,18.3626965173,50.4545423469,1,13.1089939295,49.0721876837,1,1
1419,20180126_1,2,8,0,188.2563199754,114.2633087474,34.4330543094,41.0619156521,1,27.2542814032,54.1504209349,1,21.981747569,70.295998501,1,1
1420,20180126_1,2,9,0,170.6113245367,101.2965778649,33.5284730923,51.7853972802,1,26.8508252968,48.3428327163,1,20.7465371539,56.4125173618,1,1
1421,20180126_1,3,1,0,192.1200477432,140.2197315876,23.4035778703,56.2237588347,1,19.6829202212,57.1304065591,1,16.3160117671,38.4221686955,1,1
1422,20180126_1,3,2,0,202.7487629113,147.1727405325,22.6259950041,64.2303017867,1,18.7418391206,64.3064647919,1,15.2444109514,45.7648745338,1,1
1423,20180126_1,3,3,0,166.9065038904,123.0442579059,21.7187075576,45.7880032224,1,18.3922667536,47.2489027908,1,15.3413684882,34.9094921099,1,1
1424,20180126_1,3,4,0,206.3492150465,150.4326720207,33.2194223428,85.7751226615,1,27.6920223339,89.5658241741,1,22.0495224861,55.2248035404,1,1
1425,20180126_1,3,5,0,163.6955997488,120.2984633419,27.2688039373,0,0,20.4552502182,51.5386807703,1,17.2691902191,35.8780015965,1,0
1426,20180126_1,3,6,0,187.9836688921,136.9943888485,22.8151063327,51.5861685558,1,18.4969273846,53.6500789304,1,14.7123747578,37.174407595,1,1
1427,20180126_1,3,7,0,156.4091901048,114.8409728425,21.188040503,0,0,15.2992995815,53.3015910013,1,12.1942272581,39.6651983517,1,0
1428,20180126_1,3,8,0,161.4251476566,118.2658764351,27.1083124246,0,0,22.248866896,0,0,17.1765120739,37.4563444319,1,0
1429,20180126_1,3,9,0,198.3369320324,143.9808763373,24.4576984406,0,0,18.6635405659,61.3559293827,1,14.9432683137,42.6477856596,1,0
1430,20180126_1,3,10,0,175.0756355571,129.5904089661,26.9188930976,0,0,19.6326664774,62.8260808716,1,15.424052227,40.7779468287,1,0
1431,20180126_1,3,11,0,179.226991748,132.807845957,37.1821414512,0,0,31.763739332,0,0,26.5411847145,0,0,0
1432,20180126_1,3,12,0,151.3323592044,110.8017023347,27.4405637412,0,0,21.5566740595,0,0,15.0313261868,37.7992692238,1,0
1433,20180126_1,3,13,0,171.4324307351,127.0236689227,24.3826948043,0,0,19.568497229,0,0,14.991565655,0,0,0
1434,20180205_1,0,0,0,0,49.1856684184,21.661492803,0,0,14.2502054084,0,0,8.5524372074,0,0,0
1435,20180205_1,1,1,0,33.1457873204,30.7918800077,34.8834456155,39.8982557187,1,27.6255904104,40.2926235942,1,20.7395199093,40.9177400477,1,1
1436,20180205_1,1,2,0,55.7789649639,12.998442713,18.6834222998,57.3755816625,1,13.8633455728,48.7626327782,1,10.295475409,38.7535650491,1,1
1437,20180205_1,1,3,0,51.627608773,16.0961041561,33.011941457,0,0,21.2696438813,52.5494332727,1,15.5992895478,51.7523253648,1,0
1438,20180205_1,1,4,0,59.9303211548,10.4357922009,13.4481024453,43.5549961,1,10.4987142156,36.5139890269,1,8.2424740711,31.5516564762,1,1
1439,20180205_1,1,5,0,39.3348962625,25.6070091549,32.3605242571,33.8465368432,1,22.7396800817,34.7545580892,1,16.2019691417,36.0166821721,1,1
1440,20180205_1,1,6,0,29.4598298115,33.6526909952,29.9202418421,34.8607214911,1,19.3775181425,0,0,11.0814735483,70.8080525465,1,0
1441,20180205_1,1,7,0,47.3621566164,18.756317895,32.2237033424,22.1719128333,1,24.9254014319,20.18481536,1,16.8630598024,37.3121843203,1,1
1442,20180205_1,1,8,0,42.8212524319,22.3297888398,46.6704012064,11.8837331649,1,33.4149578662,27.3893656501,1,24.6967445407,30.0040692331,1,1
1443,20180205_1,1,9,0,63.1412252964,9.3424211293,12.7479299061,37.3758991674,1,10.0424438358,30.7404372006,1,7.9274654448,26.2529174616,1,1
1444,20180205_1,1,10,0,36.6630621588,29.8257544401,31.2407523375,36.1967135179,1,24.1704638548,36.0794899701,1,18.1677369802,37.1756207074,1,1
1445,20180205_1,1,11,0,68.3471295023,10.3195747242,18.034848876,51.2998723642,1,14.6425412138,47.9152205546,1,11.800070101,44.7068859496,1,1
1446,20180205_1,1,12,0,67.9575815087,12.9632492008,11.9364523834,40.8595696693,1,9.494252703,34.5689715919,1,7.5236504888,29.703921359,1,1
1447,20180205_1,1,13,0,46.1462525392,25.1898460978,21.8186060495,26.8434069864,1,16.6426923542,20.0864214732,1,12.6767836172,20.5478162058,1,1
1448,20180205_1,1,14,0,68.898033558,13.8504813068,11.9832845303,34.1021437916,1,9.7249967908,29.6111084465,1,7.8146910601,26.1568720569,1,1
1449,20180205_1,2,1,0,224.2735054536,129.7295194612,16.9469246703,57.5183334515,1,13.1161701394,58.8511059548,1,9.1783917342,42.7846915371,1,1
1450,20180205_1,2,2,0,208.2925073573,119.9533210698,13.3864752633,35.2694654325,1,9.3501543425,18.9219148198,1,7.228069716,16.7265333635,1,1
1451,20180205_1,2,3,0,214.8884697097,124.6043267267,17.037212475,37.9964350083,1,13.7543249131,38.6153331675,1,10.4952466789,36.7651307982,1,1
1452,20180205_1,2,4,0,237.2485234024,138.3638493486,20.6946858156,0,0,17.3807504196,0,0,13.9754739137,0,0,0
1453,20180205_1,2,5,0,229.610811042,131.9158107413,12.0034577254,14.4970307695,1,9.6007481203,16.6688000476,1,7.7095898196,20.3781421709,1,1
1454,20180205_1,2,6,0,207.8598839579,118.6111418859,14.1095779955,38.0917853652,1,11.354180004,40.1130570446,1,8.4873047351,38.4791293048,1,1
1455,20180205_1,2,7,0,205.7466032372,117.6321661371,12.8749661135,27.84826499,1,9.8420215939,24.7969884904,1,7.4162630712,21.1483688243,1,1
1456,20180205_1,2,8,0,233.7621672329,135.1089481052,21.5522020597,57.3375367209,1,18.3078511497,60.6752258257,1,14.9323248055,63.5155122657,1,1
1457,20180205_1,2,9,0,220.802126624,128.115907881,20.1026046497,52.5585675346,1,16.4939613828,0,0,12.3802391494,39.153973451,1,0
1458,20180205_1,2,10,0,240.5735235097,141.3788723619,17.0341455175,45.0721050658,1,13.7661131401,50.6941913726,1,10.270725192,0,0,0
1459,20180205_1,2,11,0,203.4761511449,115.5293664039,15.1787941187,0,0,8.6999057876,3.0618879232,1,7.0109335353,2.0715944192,1,0
1460,20180205_1,3,1,0,238.3829877342,126.540977344,13.3764287529,46.6810483461,1,10.4773841696,38.4353956966,1,8.0604371225,31.3090982973,1,1
1461,20180205_1,3,2,0,224.7773931635,117.9569065587,19.203286565,53.6921754488,1,15.5602239329,50.0178857473,1,12.694921499,47.872480375,1,1
1462,20180205_1,3,3,0,211.92097859,112.7599652499,17.054569458,61.8517305266,1,14.242079863,60.9372208553,1,11.7989563185,61.8128306201,1,1
1463,20180205_1,3,4,0,207.3522990585,110.4184199194,13.4526503565,47.2643369124,1,11.3126220905,47.5802397508,1,9.3817658204,48.6055382436,1,1
1464,20180205_1,3,5,0,233.3242774956,122.8015862613,18.6917284239,0,0,14.7273721121,0,0,10.9983160832,69.1208719946,1,0
1465,20180205_1,3,6,0,215.7968827531,114.6043420831,19.1379482159,0,0,13.3019205889,52.0448311935,1,10.5299787095,50.3810144919,1,0
1466,20180205_1,3,7,0,218.7323348667,115.5863469372,13.4988722045,0,0,8.3806841394,27.7081774177,1,6.627965194,25.2025712519,1,0
1467,20180205_1,3,8,0,200.8877380885,105.6259677647,29.8676545267,0,0,23.8640406641,0,0,14.674506788,37.1344392979,1,0
1468,20180205_1,3,9,0,230.3888253819,120.6324455488,52.6566256779,0,0,35.1425520445,0,0,26.4445624516,0,0,0
1469,20170522_1,0,0,1,0,16.9507341691,10.9990043372,0,0,0,0,0,0,0,0,0
1470,20170522_1,1,1,1,79.7932289991,56.8806940496,9.336363252,35.2590424456,1,7.724896859,33.8907312878,1,6.3079315437,29.7559856846,1,1
1471,20170522_1,1,2,1,109.9944851572,74.5086684705,12.5097729649,32.0412322829,1,10.3066261775,33.0642168982,1,8.3813209176,35.8156830642,1,1
1472,20170522_1,1,3,1,89.962226083,60.8549538835,33.6564988574,0,0,19.6956620818,0,0,9.1407878969,20.8871359179,1,0
1473,20170522_1,1,4,1,84.4628087704,57.9728242206,12.3368731011,24.9905250499,1,9.8605455257,24.8398379792,1,7.8613410116,22.1739647308,1,1
1474,20170522_1,1,5,1,98.2107520853,67.1899538773,28.1834298119,0,0,13.7669664322,0,0,6.8920978889,31.9217047892,1,0
1475,20170522_1,1,6,1,115.9922416066,79.5396699863,31.1752426791,0,0,19.5957551928,0,0,14.0877630912,0,0,0
1476,20170522_1,1,7,1,119.7020768687,82.4602842646,19.9251023442,0,0,12.9697918493,0,0,2.6701033784,168.1363366008,1,0
1477,20170522_1,1,8,1,88.0478921983,59.5998326906,28.460927494,0,0,25.9447164567,0,0,18.0767681031,0,0,0
1478,20170522_1,1,9,1,93.4912959557,63.6144188418,29.7933501655,0,0,22.8711464778,0,0,10.0625952358,0,0,0
1479,20170522_1,1,10,1,102.4878826333,70.9154667917,17.925287204,0,0,9.4676032159,0,0,4.0582524417,134.7117429509,1,0
1480,20170522_1,2,1,1,117.4730168323,78.4819864811,11.8466721567,23.3011703496,1,9.7158431024,23.625985574,1,7.8404167195,28.5583850381,1,1
1481,20170522_1,2,2,1,100.9188473324,64.8142389783,10.3883193298,16.8466307296,1,8.7025279792,17.9263701697,1,7.1752671819,26.2098278976,1,1
1482,20170522_1,2,3,1,105.3767432698,68.5641015474,14.9423683003,19.6758344643,1,12.0446621678,25.4386316665,1,9.6532910926,36.9307488769,1,1
1483,20170522_1,2,4,1,96.6038969499,61.4331531883,9.0466409641,12.2261281854,1,7.4562120869,12.5792962509,1,6.0686321094,20.0882898389,1,1
1484,20170522_1,2,5,1,113.5453605394,75.1247500636,16.0210715078,36.3007473499,1,13.2858774435,40.1970934509,1,10.9171112448,52.7507834807,1,1
1485,20170522_1,2,6,1,110.5025732798,72.6806891013,10.1315824554,25.5857402426,1,8.2709554092,26.5248524182,1,6.6907724165,34.9644136485,1,1
1486,20170522_1,2,7,1,107.8676046816,60.2235325456,9.2488941877,13.0677138758,1,7.6567697891,13.8727003895,1,6.2534877158,19.9502431727,1,1
1487,20170522_1,2,8,1,94.2652133342,59.6280095941,10.9673763944,25.6494229327,1,8.9767455695,29.0803769832,1,7.2548200321,40.1348759496,1,1
1488,20170522_1,2,9,1,126.4953668206,83.0059246907,14.5418899433,63.5467463653,1,11.7813708524,65.4662829995,1,9.4128377244,75.4050369784,1,1
1489,20170522_1,2,10,1,91.0296041613,57.5286126234,12.959333589,29.3005187001,1,8.4559395081,18.1705323446,1,6.6367345053,25.6000793549,1,1
1490,20170522_1,2,11,1,130.7604408448,86.5227889808,12.7994444795,35.7316022915,1,10.6179505872,40.0035011288,1,8.7074016629,52.2389387855,1,1
1491,20170522_1,2,12,1,122.1683599143,79.9017171996,41.6445455142,0,0,30.3772141793,0,0,23.2182362286,0,0,0
1492,20170522_1,3,1,1,120.6997163231,50.1837587791,8.4483516309,12.8688021356,1,6.9042869752,12.3118842599,1,5.5983341738,7.8182482131,1,1
1493,20170522_1,3,2,1,105.2649157476,38.1435938782,12.9412229004,23.2418461049,1,10.3843896702,21.7850630031,1,8.2589224241,17.387678041,1,1
1494,20170522_1,3,3,1,111.3496041968,39.8509616366,10.3849663281,27.0685500327,1,8.6387962169,24.932418144,1,7.0729251248,15.6020550518,1,1
1495,20170522_1,3,4,1,88.3733585586,42.0652685156,12.799085054,0,0,9.2228159046,18.341761599,1,7.444762458,22.16127405,1,0
1496,20170522_1,3,5,1,95.089811509,46.9283263151,11.0850092131,17.3185707577,1,9.0511189844,15.6392201769,1,7.2932847237,13.3986840233,1,1
1497,20170522_1,3,6,1,118.399956482,53.0206052771,19.22789074,0,0,15.9316493243,0,0,12.8013541729,0,0,0
1498,20170522_1,3,7,1,86.9452112938,37.798102948,13.5932337809,20.780324801,1,11.2354551729,18.104754035,1,9.1494204487,14.7915275474,1,1
1499,20170522_1,3,8,1,120.3142903667,54.5482946791,0,0,0,0,0,0,0,0,0,0
1500,20170522_1,4,1,1,98.1755737368,42.6555598017,11.4206182639,32.2459840922,1,9.3847180412,30.5755281065,1,7.5756256307,27.7282096128,1,1
1501,20170522_1,4,2,1,84.3015121456,27.5994421104,10.588181173,25.9068119651,1,8.6250596663,25.265311873,1,6.9465676444,17.3479825996,1,1
1502,20170522_1,4,3,1,102.7547148724,38.8186914202,11.3664109469,17.0512066851,1,9.2505764291,14.776787071,1,7.4597371219,8.5623227755,1,1
1503,20170522_1,4,4,1,76.7750656378,22.2719512883,7.4439710711,31.6463592203,1,6.2395762896,29.4561088153,1,5.1423404209,18.9742217249,1,1
1504,20170522_1,4,5,1,96.6072074712,33.520957071,10.0595826304,25.6963678838,1,8.4038965323,24.8532211107,1,6.9063984158,22.7176842736,1,1
1505,20170522_1,4,6,1,101.8854089989,44.9886651729,13.0503728286,39.746388403,1,10.6715597585,38.4383213089,1,8.6107777526,34.1289651115,1,1
1506,20170522_1,4,7,1,84.6427090099,24.0018266743,13.9211597449,31.6723092659,1,11.5360068103,30.2367544538,1,9.3933997914,20.1377125392,1,1
1507,20170522_1,4,8,1,100.3919182092,36.594412237,15.8350773152,26.3339618289,1,12.1254256806,18.7992545861,1,9.6429597456,11.3763260117,1,1
1508,20170522_1,4,9,1,105.5212548551,46.4163425707,11.5364927234,0,0,5.997656985,34.6950718487,1,4.7949406193,28.8728416012,1,0
1509,20171022_1,0,0,1,0,5.0508223023,7.7405716486,30.6412113434,1,6.5028085455,30.035293454,1,5.3710454089,28.6204668234,1,1
1510,20171022_1,1,1,1,38.9798062336,23.9334140671,12.9856438912,27.4445289342,1,10.8287227049,27.4762377013,1,8.8978429429,26.5619370763,1,1
1511,20171022_1,1,2,1,44.3692447074,28.0087159474,14.1562241182,30.6215061461,1,11.5561488344,32.0946315021,1,9.3455417645,31.9613351573,1,1
1512,20171022_1,1,3,1,71.2670955932,46.9896490134,16.7255403642,30.4284271013,1,13.8220790457,31.5413187069,1,11.344333255,30.9833003118,1,1
1513,20171022_1,1,4,1,46.7320413707,30.1489415469,15.6935845146,30.6623245435,1,13.040346475,31.1923878871,1,10.7032324721,30.6499760117,1,1
1514,20171022_1,1,5,1,49.7868851541,32.9086756515,14.2812877402,28.5967348842,1,11.8569696582,28.8998083599,1,9.737533414,28.0783671491,1,1
1515,20171022_1,1,6,1,62.7477933755,42.6690453142,17.4042409658,29.1278951981,1,13.7232856381,30.8529611383,1,11.0962694163,31.21515925,1,1
1516,20171022_1,1,7,1,102.8728107537,44.587041048,21.0223106468,28.2789168798,1,17.1308775319,29.9880986784,1,14.0342016979,29.9425653315,1,1
1517,20171022_1,1,8,1,58.7142471691,39.9186380608,13.9140344447,29.170685296,1,11.5086298796,27.8149486492,1,9.370495637,25.5344979955,1,1
1518,20171022_1,1,9,1,34.6439456588,20.4150584512,13.3717669219,23.0555606075,1,10.8835281911,24.5568262217,1,8.7361376759,25.0126259117,1,1
1519,20171022_1,1,10,1,108.8547427679,21.0649738617,11.1922051559,25.7840507716,1,9.3036128037,25.9537300235,1,7.6165061317,25.3008426236,1,1
1520,20171022_1,1,11,1,53.3248086953,35.6557505018,15.0848120786,30.2798606807,1,12.5836785735,30.7690188131,1,10.3776236256,30.2892781153,1,1
1521,20171022_1,2,1,1,121.2552267753,85.5449834642,10.1996665662,58.4952195833,1,8.3429502035,57.442726847,1,6.7293013689,57.4138355015,1,1
1522,20171022_1,2,2,1,136.3173879145,95.1269964433,19.6191834963,90.3520681673,1,16.6379808136,92.4283900623,1,13.9176754096,95.0151432696,1,1
1523,20171022_1,2,3,1,126.7570507053,89.2318184006,14.5714225837,77.6767227512,1,12.29235851,79.1203874896,1,10.2232882097,80.748757619,1,1
1524,20171022_1,2,4,1,131.2052967362,91.980520996,17.9628024087,83.9335984368,1,15.3750993299,86.0945833621,1,12.9697424596,88.8471552089,1,1
1525,20171022_1,2,5,1,146.7845237444,101.7794458398,20.5227995726,93.7110995103,1,17.615473645,94.5843796578,1,14.9156233675,96.1627958659,1,1
1526,20171022_1,2,6,1,114.5782759674,81.2775571162,9.1161671129,52.8125462491,1,7.4189391063,51.6075099855,1,5.9866355529,51.6588892019,1,1
1527,20171022_1,2,7,1,141.9499243462,98.8807089696,24.4264329884,99.3653833436,1,20.3685779252,97.3190330376,1,17.1359387045,98.3846019394,1,1
1528,20171022_1,3,1,1,73.9905266796,48.9901727449,12.3027284854,35.1831080729,1,9.993696194,35.3856121777,1,8.0270458951,36.3820992399,1,1
1529,20171022_1,3,2,1,103.9144524562,73.4157309265,10.2490067665,38.0492117843,1,8.3328053849,37.6074525848,1,6.7112133123,38.0668095052,1,1
1530,20171022_1,3,3,1,99.1421856266,69.6399187256,8.7830234677,35.5725302331,1,7.214446032,35.1659064583,1,5.8622015663,35.5339108233,1,1
1531,20171022_1,3,4,1,78.8094670123,53.8423900596,10.4378934688,36.892281558,1,8.6274484174,36.7017870191,1,7.0265809173,37.1542138451,1,1
1532,20171022_1,3,5,1,79.6230631114,50.0225004585,10.3819572056,38.2903657887,1,8.7028250953,38.5113734415,1,7.1688604956,39.3548715952,1,1
